year,month,orig,dest,count
2015,9,E01009380,E01009379,14
2015,9,E01009380,E01033561,34
2015,9,E01009380,E01033620,69
2015,9,E01009380,E01033644,57
2015,9,E01009382,E01009371,16
2015,9,E01009382,E01009378,11
2015,9,E01009382,E01009396,25
2015,9,E01009382,E01033615,14
2015,9,E01009382,E01033620,31
2015,9,E01009384,E01009175,27
2015,9,E01009384,E01009178,41
2015,9,E01009384,E01009184,13
2015,9,E01009384,E01009384,17
2015,9,E01009384,E01009385,18
2015,9,E01009385,E01009175,29
2015,9,E01009385,E01009178,38
2015,9,E01009385,E01009184,38
2015,9,E01009391,E01009393,56
2015,9,E01009393,E01009018,15
2015,9,E01009393,E01009043,20
2015,9,E01009393,E01009044,15
2015,9,E01009393,E01009371,24
2015,9,E01009393,E01009382,17
2015,9,E01009393,E01009393,65
2015,9,E01009393,E01009396,20
2015,9,E01009393,E01010192,16
2015,9,E01009393,E01010201,18
2015,9,E01009393,E01033620,25
2015,9,E01009396,E01009365,11
2015,9,E01009396,E01009371,26
2015,9,E01009396,E01009378,16
2015,9,E01009396,E01009391,17
2015,9,E01009396,E01009393,48
2015,9,E01009396,E01009396,53
2015,9,E01009396,E01033615,13
2015,9,E01009396,E01033620,36
2015,9,E01009396,E01033641,90
2015,9,E01009400,E01009011,12
2015,9,E01009400,E01009098,16
2015,9,E01009400,E01009101,14
2015,9,E01009400,E01009400,14
2015,9,E01009400,E01033620,44
2015,9,E01009401,E01009104,19
2015,9,E01009403,E01008901,10
2015,9,E01009403,E01008915,10
2015,9,E01009403,E01008916,20
2015,9,E01009403,E01009121,37
2015,9,E01009403,E01009123,188
2015,9,E01009403,E01009230,15
2015,9,E01009403,E01009231,11
2015,9,E01009403,E01009403,121
2015,9,E01009403,E01009404,29
2015,9,E01009403,E01009406,49
2015,9,E01009403,E01009410,65
2015,9,E01009403,E01009413,11
2015,9,E01009403,E01033620,187
2015,9,E01009403,E01033636,11
2015,9,E01009404,E01009123,23
2015,9,E01009404,E01009403,11
2015,9,E01009404,E01009404,10
2015,9,E01009404,E01009413,14
2015,9,E01009404,E01033620,39
2015,9,E01009405,E01009007,85
2015,9,E01009405,E01009230,16
2015,9,E01009405,E01009231,18
2015,9,E01009406,E01008901,10
2015,9,E01009406,E01009007,288
2015,9,E01009406,E01009101,14
2015,9,E01009406,E01009123,14
2015,9,E01009406,E01009229,14
2015,9,E01009406,E01009230,47
2015,9,E01009406,E01009231,45
2015,9,E01009406,E01009406,22
2015,9,E01009406,E01009410,32
2015,9,E01009406,E01033620,106
2015,9,E01009406,E01033632,48
2015,9,E01009407,E01009007,74
2015,9,E01009407,E01009123,11
2015,9,E01009407,E01009230,13
2015,9,E01009407,E01009231,16
2015,9,E01009407,E01033632,10
2015,9,E01009408,E01008901,10
2015,9,E01009408,E01009007,48
2015,9,E01009408,E01009051,13
2015,9,E01009408,E01009090,13
2015,9,E01009408,E01009410,12
2015,9,E01009408,E01009413,12
2015,9,E01009408,E01033620,109
2015,9,E01009410,E01008901,17
2015,9,E01009410,E01009051,49
2015,9,E01009410,E01009053,38
2015,9,E01009410,E01009406,52
2015,9,E01009410,E01009410,11
2015,9,E01009410,E01009412,12
2015,9,E01009410,E01009413,35
2015,9,E01009410,E01033620,91
2015,9,E01009412,E01008901,15
2015,9,E01009412,E01009406,52
2015,9,E01009412,E01009408,13
2015,9,E01009412,E01009410,53
2015,9,E01009412,E01009412,16
2015,9,E01009412,E01009413,12
2015,9,E01009412,E01033620,71
2015,9,E01009413,E01008901,12
2015,9,E01009413,E01009410,16
2015,9,E01009413,E01009412,18
2015,9,E01009413,E01033620,142
2015,9,E01009414,E01009410,42
2015,9,E01009432,E01009449,60
2015,9,E01009435,E01009449,84
2015,9,E01009437,E01009449,39
2015,9,E01009440,E01009101,20
2015,9,E01009440,E01009443,14
2015,9,E01009440,E01009449,71
2015,9,E01009440,E01010125,19
2015,9,E01009440,E01010192,11
2015,9,E01009441,E01009101,16
2015,9,E01009441,E01009437,27
2015,9,E01009441,E01009443,27
2015,9,E01009441,E01009449,37
2015,9,E01009443,E01009101,13
2015,9,E01009443,E01009103,14
2015,9,E01009443,E01009449,36
2015,9,E01009443,E01010122,12
2015,9,E01009443,E01010125,10
2015,9,E01009447,E01009449,15
2015,9,E01009449,E01009099,10
2015,9,E01009449,E01009101,13
2015,9,E01009449,E01009122,19
2015,9,E01009449,E01009123,60
2015,9,E01009449,E01009232,11
2015,9,E01009449,E01009239,49
2015,9,E01009449,E01009424,17
2015,9,E01009449,E01009432,24
2015,9,E01009449,E01009440,30
2015,9,E01009449,E01009441,10
2015,9,E01009449,E01009443,38
2015,9,E01009449,E01009449,440
2015,9,E01009449,E01009473,53
2015,9,E01009449,E01009474,16
2015,9,E01009449,E01010122,29
2015,9,E01009449,E01010123,12
2015,9,E01009449,E01010125,31
2015,9,E01009449,E01010192,23
2015,9,E01009449,E01010368,105
2015,9,E01009449,E01033620,17
2015,9,E01009454,E01009449,14
2015,9,E01009462,E01009462,10
2015,9,E01009464,E01009449,44
2015,9,E01009464,E01010368,27
2015,9,E01009465,E01009449,59
2015,9,E01009465,E01009465,14
2015,9,E01009465,E01009473,23
2015,9,E01009465,E01010368,26
2015,9,E01009467,E01009449,36
2015,9,E01009467,E01009473,19
2015,9,E01009467,E01010368,11
2015,9,E01009468,E01009449,62
2015,9,E01009468,E01009472,13
2015,9,E01009468,E01009473,73
2015,9,E01009468,E01009474,79
2015,9,E01009469,E01009449,18
2015,9,E01009469,E01010368,11
2015,9,E01009471,E01009449,13
2015,9,E01009471,E01009473,13
2015,9,E01009472,E01009449,33
2015,9,E01009472,E01009473,68
2015,9,E01009473,E01009123,54
2015,9,E01009473,E01009223,177
2015,9,E01009473,E01009239,19
2015,9,E01009473,E01009245,19
2015,9,E01009473,E01009449,117
2015,9,E01009473,E01009468,18
2015,9,E01009473,E01009472,16
2015,9,E01009473,E01009473,430
2015,9,E01009473,E01009946,49
2015,9,E01009473,E01010102,11
2015,9,E01009473,E01010368,32
2015,9,E01009473,E01033561,18
2015,9,E01009473,E01033620,43
2015,9,E01009474,E01008969,11
2015,9,E01009474,E01009123,11
2015,9,E01009474,E01009472,17
2015,9,E01009474,E01009473,92
2015,9,E01009474,E01033620,16
2015,9,E01009476,E01009090,57
2015,9,E01009476,E01009299,23
2015,9,E01009476,E01009301,13
2015,9,E01009476,E01009341,14
2015,9,E01009476,E01009476,55
2015,9,E01009476,E01009477,49
2015,9,E01009476,E01009487,25
2015,9,E01009476,E01009490,13
2015,9,E01009476,E01009492,28
2015,9,E01009476,E01009508,35
2015,9,E01009476,E01009513,16
2015,9,E01009476,E01009514,11
2015,9,E01009476,E01010125,94
2015,9,E01009477,E01009299,12
2015,9,E01009477,E01009477,28
2015,9,E01009477,E01009508,10
2015,9,E01009477,E01009513,31
2015,9,E01009477,E01010125,20
2015,9,E01009478,E01009013,16
2015,9,E01009478,E01009479,17
2015,9,E01009478,E01009481,65
2015,9,E01009478,E01009483,46
2015,9,E01009478,E01009486,13
2015,9,E01009478,E01033617,42
2015,9,E01009478,E01033644,15
2015,9,E01009479,E01009090,14
2015,9,E01009479,E01009478,12
2015,9,E01009479,E01009479,10
2015,9,E01009479,E01009481,158
2015,9,E01009479,E01009483,40
2015,9,E01009479,E01009484,23
2015,9,E01009479,E01009486,17
2015,9,E01009479,E01009487,15
2015,9,E01009479,E01010123,13
2015,9,E01009479,E01010125,12
2015,9,E01009479,E01033617,72
2015,9,E01009479,E01033620,24
2015,9,E01009479,E01033644,20
2015,9,E01009480,E01009013,15
2015,9,E01009481,E01009013,32
2015,9,E01009481,E01009083,14
2015,9,E01009481,E01009087,49
2015,9,E01009481,E01009088,17
2015,9,E01009481,E01009089,11
2015,9,E01009481,E01009090,30
2015,9,E01009481,E01009306,13
2015,9,E01009481,E01009481,52
2015,9,E01009481,E01009487,10
2015,9,E01009481,E01010121,21
2015,9,E01009481,E01010122,18
2015,9,E01009481,E01010123,62
2015,9,E01009481,E01010124,18
2015,9,E01009481,E01010125,53
2015,9,E01009482,E01009481,32
2015,9,E01009482,E01009483,16
2015,9,E01009482,E01033617,43
2015,9,E01009483,E01009088,15
2015,9,E01009483,E01009090,17
2015,9,E01009483,E01009095,11
2015,9,E01009483,E01009478,13
2015,9,E01009483,E01009479,20
2015,9,E01009483,E01009481,109
2015,9,E01009483,E01009482,12
2015,9,E01009483,E01009483,83
2015,9,E01009483,E01009484,21
2015,9,E01009483,E01009486,23
2015,9,E01009483,E01009487,42
2015,9,E01009483,E01009488,14
2015,9,E01009483,E01009489,34
2015,9,E01009483,E01009490,24
2015,9,E01009483,E01009491,24
2015,9,E01009483,E01009492,24
2015,9,E01009483,E01010125,13
2015,9,E01009483,E01033617,91
2015,9,E01009483,E01033620,32
2015,9,E01009483,E01033644,111
2015,9,E01009484,E01009090,10
2015,9,E01009484,E01009479,13
2015,9,E01009484,E01009481,111
2015,9,E01009484,E01009483,14
2015,9,E01009484,E01009486,14
2015,9,E01009484,E01010123,19
2015,9,E01009484,E01010125,16
2015,9,E01009484,E01033617,48
2015,9,E01009484,E01033620,11
2015,9,E01009484,E01033644,17
2015,9,E01009486,E01009090,10
2015,9,E01009486,E01009204,24
2015,9,E01009486,E01009478,14
2015,9,E01009486,E01009479,11
2015,9,E01009486,E01009481,165
2015,9,E01009486,E01009483,57
2015,9,E01009486,E01009486,35
2015,9,E01009486,E01009487,19
2015,9,E01009486,E01010123,24
2015,9,E01009486,E01010125,14
2015,9,E01009486,E01033617,131
2015,9,E01009486,E01033620,32
2015,9,E01009486,E01033644,41
2015,9,E01009487,E01009087,23
2015,9,E01009487,E01009088,13
2015,9,E01009487,E01009090,52
2015,9,E01009487,E01009095,14
2015,9,E01009487,E01009192,74
2015,9,E01009487,E01009194,10
2015,9,E01009487,E01009195,26
2015,9,E01009487,E01009204,12
2015,9,E01009487,E01009476,23
2015,9,E01009487,E01009481,29
2015,9,E01009487,E01009483,32
2015,9,E01009487,E01009484,12
2015,9,E01009487,E01009486,25
2015,9,E01009487,E01009487,52
2015,9,E01009487,E01009488,16
2015,9,E01009487,E01009490,55
2015,9,E01009487,E01009492,10
2015,9,E01009487,E01010114,13
2015,9,E01009487,E01010123,19
2015,9,E01009487,E01010125,29
2015,9,E01009487,E01033617,97
2015,9,E01009487,E01033620,30
2015,9,E01009487,E01033644,77
2015,9,E01009488,E01009090,35
2015,9,E01009488,E01009192,38
2015,9,E01009488,E01009195,23
2015,9,E01009488,E01009204,12
2015,9,E01009488,E01009487,16
2015,9,E01009488,E01009490,21
2015,9,E01009488,E01009492,16
2015,9,E01009488,E01010125,17
2015,9,E01009488,E01033617,47
2015,9,E01009488,E01033620,32
2015,9,E01009488,E01033644,34
2015,9,E01009489,E01009090,10
2015,9,E01009489,E01009095,24
2015,9,E01009489,E01009487,59
2015,9,E01009489,E01009488,17
2015,9,E01009489,E01009490,50
2015,9,E01009489,E01009491,35
2015,9,E01009489,E01009492,49
2015,9,E01009489,E01010125,18
2015,9,E01009490,E01009007,12
2015,9,E01009490,E01009013,13
2015,9,E01009490,E01009090,22
2015,9,E01009490,E01009095,11
2015,9,E01009490,E01009101,27
2015,9,E01009490,E01009192,40
2015,9,E01009490,E01009194,10
2015,9,E01009490,E01009195,16
2015,9,E01009490,E01009204,40
2015,9,E01009490,E01009299,12
2015,9,E01009490,E01009300,10
2015,9,E01009490,E01009341,11
2015,9,E01009490,E01009476,118
2015,9,E01009490,E01009477,29
2015,9,E01009490,E01009478,27
2015,9,E01009490,E01009479,38
2015,9,E01009490,E01009481,26
2015,9,E01009490,E01009482,12
2015,9,E01009490,E01009483,93
2015,9,E01009490,E01009484,32
2015,9,E01009490,E01009486,98
2015,9,E01009490,E01009487,160
2015,9,E01009490,E01009488,10
2015,9,E01009490,E01009490,74
2015,9,E01009490,E01009492,50
2015,9,E01009490,E01010125,31
2015,9,E01009490,E01033561,18
2015,9,E01009490,E01033617,237
2015,9,E01009490,E01033620,69
2015,9,E01009490,E01033644,68
2015,9,E01009491,E01009095,18
2015,9,E01009491,E01009487,56
2015,9,E01009491,E01009488,22
2015,9,E01009491,E01009490,47
2015,9,E01009491,E01009491,10
2015,9,E01009491,E01009492,49
2015,9,E01009491,E01010125,51
2015,9,E01009492,E01009090,85
2015,9,E01009492,E01009101,13
2015,9,E01009492,E01009335,12
2015,9,E01009492,E01009476,32
2015,9,E01009492,E01009487,17
2015,9,E01009492,E01009490,21
2015,9,E01009492,E01010125,14
2015,9,E01009493,E01009284,24
2015,9,E01009493,E01009295,14
2015,9,E01009493,E01009493,92
2015,9,E01009493,E01009504,68
2015,9,E01009493,E01033562,69
2015,9,E01009493,E01033615,18
2015,9,E01009493,E01033620,35
2015,9,E01009494,E01008992,14
2015,9,E01009494,E01009068,11
2015,9,E01009494,E01009069,14
2015,9,E01009494,E01009219,191
2015,9,E01009494,E01009496,16
2015,9,E01009494,E01009500,11
2015,9,E01009494,E01009501,36
2015,9,E01009494,E01033620,33
2015,9,E01009495,E01009219,27
2015,9,E01009495,E01009497,22
2015,9,E01009495,E01009499,20
2015,9,E01009495,E01009501,24
2015,9,E01009496,E01008992,13
2015,9,E01009496,E01009068,16
2015,9,E01009496,E01009069,16
2015,9,E01009496,E01009146,10
2015,9,E01009496,E01009219,176
2015,9,E01009496,E01009493,33
2015,9,E01009496,E01009496,21
2015,9,E01009496,E01009500,13
2015,9,E01009496,E01009501,54
2015,9,E01009496,E01033562,24
2015,9,E01009496,E01033620,59
2015,9,E01009497,E01008919,18
2015,9,E01009497,E01008951,13
2015,9,E01009497,E01008961,65
2015,9,E01009497,E01008968,10
2015,9,E01009497,E01008977,11
2015,9,E01009497,E01008992,18
2015,9,E01009497,E01008994,10
2015,9,E01009497,E01009068,29
2015,9,E01009497,E01009069,36
2015,9,E01009497,E01009119,81
2015,9,E01009497,E01009146,10
2015,9,E01009497,E01009178,19
2015,9,E01009497,E01009205,11
2015,9,E01009497,E01009218,34
2015,9,E01009497,E01009219,64
2015,9,E01009497,E01009284,28
2015,9,E01009497,E01009295,15
2015,9,E01009497,E01009493,18
2015,9,E01009497,E01009494,17
2015,9,E01009497,E01009495,13
2015,9,E01009497,E01009496,201
2015,9,E01009497,E01009497,67
2015,9,E01009497,E01009500,40
2015,9,E01009497,E01009501,100
2015,9,E01009497,E01009503,15
2015,9,E01009497,E01009504,19
2015,9,E01009497,E01033562,187
2015,9,E01009497,E01033615,21
2015,9,E01009497,E01033620,79
2015,9,E01009498,E01008961,17
2015,9,E01009498,E01008968,13
2015,9,E01009498,E01009119,12
2015,9,E01009498,E01009172,19
2015,9,E01009498,E01009206,13
2015,9,E01009498,E01009219,145
2015,9,E01009498,E01009496,15
2015,9,E01009498,E01009497,111
2015,9,E01009498,E01009499,176
2015,9,E01009499,E01008955,12
2015,9,E01009499,E01008961,49
2015,9,E01009499,E01008977,11
2015,9,E01009499,E01009069,11
2015,9,E01009499,E01009119,56
2015,9,E01009499,E01009159,21
2015,9,E01009499,E01009172,14
2015,9,E01009499,E01009175,14
2015,9,E01009499,E01009178,15
2015,9,E01009499,E01009218,18
2015,9,E01009499,E01009219,168
2015,9,E01009499,E01009284,11
2015,9,E01009499,E01009496,24
2015,9,E01009499,E01009497,205
2015,9,E01009499,E01009499,126
2015,9,E01009499,E01009500,11
2015,9,E01009499,E01009501,20
2015,9,E01009499,E01009504,10
2015,9,E01009499,E01033562,109
2015,9,E01009499,E01033620,47
2015,9,E01009500,E01008919,13
2015,9,E01009500,E01008990,10
2015,9,E01009500,E01008992,72
2015,9,E01009500,E01009064,16
2015,9,E01009500,E01009068,68
2015,9,E01009500,E01009069,105
2015,9,E01009500,E01009071,11
2015,9,E01009500,E01009146,17
2015,9,E01009500,E01009172,10
2015,9,E01009500,E01009219,222
2015,9,E01009500,E01009500,68
2015,9,E01009500,E01009501,247
2015,9,E01009500,E01009503,31
2015,9,E01009500,E01033562,38
2015,9,E01009500,E01033617,13
2015,9,E01009500,E01033620,125
2015,9,E01009500,E01033627,11
2015,9,E01009500,E01033639,19
2015,9,E01009501,E01008919,18
2015,9,E01009501,E01008992,37
2015,9,E01009501,E01009068,26
2015,9,E01009501,E01009069,33
2015,9,E01009501,E01009219,275
2015,9,E01009501,E01009295,10
2015,9,E01009501,E01009496,13
2015,9,E01009501,E01009500,50
2015,9,E01009501,E01009501,31
2015,9,E01009501,E01009503,22
2015,9,E01009501,E01033562,19
2015,9,E01009501,E01033617,15
2015,9,E01009501,E01033620,143
2015,9,E01009501,E01033634,12
2015,9,E01009501,E01033639,15
2015,9,E01009503,E01008961,11
2015,9,E01009503,E01009068,12
2015,9,E01009503,E01009069,11
2015,9,E01009503,E01009219,192
2015,9,E01009503,E01009496,10
2015,9,E01009503,E01009500,21
2015,9,E01009503,E01009501,73
2015,9,E01009503,E01009503,11
2015,9,E01009503,E01033620,18
2015,9,E01009504,E01008992,26
2015,9,E01009504,E01009068,11
2015,9,E01009504,E01009069,19
2015,9,E01009504,E01009206,17
2015,9,E01009504,E01009207,12
2015,9,E01009504,E01009219,107
2015,9,E01009504,E01009294,32
2015,9,E01009504,E01009500,15
2015,9,E01009504,E01009501,49
2015,9,E01009504,E01009504,11
2015,9,E01009504,E01033562,14
2015,9,E01009504,E01033620,48
2015,9,E01009505,E01009219,167
2015,9,E01009505,E01009501,37
2015,9,E01009505,E01009505,14
2015,9,E01009505,E01033620,16
2015,9,E01009506,E01009206,45
2015,9,E01009506,E01009219,180
2015,9,E01009507,E01008881,25
2015,9,E01009507,E01008886,19
2015,9,E01009507,E01009018,18
2015,9,E01009507,E01009481,38
2015,9,E01009507,E01009509,11
2015,9,E01009508,E01009297,11
2015,9,E01009508,E01009299,27
2015,9,E01009508,E01009301,12
2015,9,E01009508,E01009341,30
2015,9,E01009508,E01009342,10
2015,9,E01009508,E01009508,83
2015,9,E01009508,E01009512,23
2015,9,E01009508,E01009513,11
2015,9,E01009508,E01009514,44
2015,9,E01009508,E01009515,21
2015,9,E01009508,E01010125,81
2015,9,E01009508,E01010129,14
2015,9,E01009508,E01033620,27
2015,9,E01009509,E01008881,33
2015,9,E01009509,E01008886,11
2015,9,E01009509,E01009018,20
2015,9,E01009509,E01009095,13
2015,9,E01009509,E01009481,77
2015,9,E01009511,E01008881,15
2015,9,E01009511,E01008886,19
2015,9,E01009511,E01009310,10
2015,9,E01009511,E01009521,28
2015,9,E01009511,E01033620,13
2015,9,E01009512,E01009299,29
2015,9,E01009512,E01010125,23
2015,9,E01009513,E01009299,22
2015,9,E01009513,E01009341,56
2015,9,E01009513,E01009342,12
2015,9,E01009513,E01009343,10
2015,9,E01009513,E01009508,52
2015,9,E01009513,E01009512,10
2015,9,E01009513,E01009513,56
2015,9,E01009513,E01009514,15
2015,9,E01009513,E01010125,37
2015,9,E01009513,E01010129,10
2015,9,E01009513,E01033615,32
2015,9,E01009513,E01033620,75
2015,9,E01009514,E01008881,18
2015,9,E01009514,E01008886,13
2015,9,E01009514,E01009297,11
2015,9,E01009514,E01009299,39
2015,9,E01009514,E01009301,15
2015,9,E01009514,E01009302,17
2015,9,E01009514,E01009310,10
2015,9,E01009514,E01009341,53
2015,9,E01009514,E01009342,26
2015,9,E01009514,E01009344,11
2015,9,E01009514,E01009378,11
2015,9,E01009514,E01009508,28
2015,9,E01009514,E01009512,36
2015,9,E01009514,E01009513,24
2015,9,E01009514,E01009514,65
2015,9,E01009514,E01009515,11
2015,9,E01009514,E01010125,96
2015,9,E01009514,E01010129,13
2015,9,E01009514,E01033615,34
2015,9,E01009514,E01033620,64
2015,9,E01009515,E01008881,39
2015,9,E01009515,E01008886,19
2015,9,E01009515,E01009018,30
2015,9,E01009515,E01009341,40
2015,9,E01009515,E01009342,16
2015,9,E01009515,E01009513,51
2015,9,E01009515,E01033615,14
2015,9,E01009515,E01033620,43
2015,9,E01009517,E01008881,14
2015,9,E01009517,E01009320,13
2015,9,E01009517,E01009322,10
2015,9,E01009517,E01009521,28
2015,9,E01009517,E01010192,61
2015,9,E01009518,E01008881,47
2015,9,E01009518,E01008886,41
2015,9,E01009518,E01008887,17
2015,9,E01009518,E01009018,13
2015,9,E01009518,E01009379,17
2015,9,E01009518,E01009518,13
2015,9,E01009518,E01009521,78
2015,9,E01009518,E01010192,42
2015,9,E01009518,E01033615,20
2015,9,E01009518,E01033620,57
2015,9,E01009519,E01008881,201
2015,9,E01009519,E01009322,11
2015,9,E01009519,E01009332,11
2015,9,E01009519,E01009379,13
2015,9,E01009519,E01009518,10
2015,9,E01009519,E01009520,15
2015,9,E01009519,E01009521,42
2015,9,E01009519,E01033615,33
2015,9,E01009519,E01033620,44
2015,9,E01009520,E01008881,118
2015,9,E01009520,E01008886,10
2015,9,E01009520,E01009322,30
2015,9,E01009520,E01009520,15
2015,9,E01009520,E01009521,10
2015,9,E01009520,E01010192,11
2015,9,E01009520,E01033615,19
2015,9,E01009520,E01033620,52
2015,9,E01009521,E01008881,23
2015,9,E01009521,E01008886,25
2015,9,E01009521,E01008898,14
2015,9,E01009521,E01009299,14
2015,9,E01009521,E01009302,58
2015,9,E01009521,E01009315,10
2015,9,E01009521,E01009320,11
2015,9,E01009521,E01009321,17
2015,9,E01009521,E01009322,61
2015,9,E01009521,E01009324,19
2015,9,E01009521,E01009326,11
2015,9,E01009521,E01009342,14
2015,9,E01009521,E01009517,19
2015,9,E01009521,E01009518,18
2015,9,E01009521,E01009520,25
2015,9,E01009521,E01009521,36
2015,9,E01009521,E01010192,44
2015,9,E01009521,E01033615,18
2015,9,E01009521,E01033620,53
2015,9,E01009522,E01009529,24
2015,9,E01009522,E01009631,13
2015,9,E01009522,E01009638,80
2015,9,E01009522,E01009642,161
2015,9,E01009523,E01009523,13
2015,9,E01009523,E01009638,89
2015,9,E01009523,E01009642,71
2015,9,E01009523,E01009704,12
2015,9,E01009524,E01009524,89
2015,9,E01009524,E01009594,22
2015,9,E01009524,E01009627,17
2015,9,E01009524,E01009638,24
2015,9,E01009524,E01009642,177
2015,9,E01009525,E01009525,31
2015,9,E01009525,E01009598,20
2015,9,E01009525,E01009624,194
2015,9,E01009525,E01009625,39
2015,9,E01009525,E01009627,16
2015,9,E01009525,E01009642,406
2015,9,E01009525,E01032587,30
2015,9,E01009526,E01009638,28
2015,9,E01009526,E01009642,25
2015,9,E01009527,E01009524,48
2015,9,E01009527,E01009527,40
2015,9,E01009527,E01009529,14
2015,9,E01009527,E01009548,16
2015,9,E01009527,E01009624,22
2015,9,E01009527,E01009627,27
2015,9,E01009527,E01009630,31
2015,9,E01009527,E01009638,84
2015,9,E01009527,E01009642,346
2015,9,E01009528,E01009523,33
2015,9,E01009528,E01009528,21
2015,9,E01009528,E01009531,39
2015,9,E01009528,E01009580,11
2015,9,E01009528,E01009631,15
2015,9,E01009528,E01009638,137
2015,9,E01009528,E01009642,157
2015,9,E01009528,E01009652,12
2015,9,E01009529,E01009524,14
2015,9,E01009529,E01009527,68
2015,9,E01009529,E01009529,47
2015,9,E01009529,E01009590,12
2015,9,E01009529,E01009622,10
2015,9,E01009529,E01009624,13
2015,9,E01009529,E01009627,18
2015,9,E01009529,E01009630,16
2015,9,E01009529,E01009631,10
2015,9,E01009529,E01009638,58
2015,9,E01009529,E01009642,258
2015,9,E01009530,E01009624,15
2015,9,E01009530,E01009631,22
2015,9,E01009530,E01009638,30
2015,9,E01009530,E01009642,44
2015,9,E01009531,E01009523,20
2015,9,E01009531,E01009531,36
2015,9,E01009531,E01009631,15
2015,9,E01009531,E01009638,209
2015,9,E01009531,E01009642,195
2015,9,E01009531,E01009643,16
2015,9,E01009531,E01009647,23
2015,9,E01009531,E01009650,17
2015,9,E01009531,E01009652,13
2015,9,E01009531,E01033620,22
2015,9,E01009532,E01009532,23
2015,9,E01009532,E01009538,24
2015,9,E01009532,E01009539,10
2015,9,E01009532,E01009540,92
2015,9,E01009532,E01009542,11
2015,9,E01009532,E01009543,30
2015,9,E01009532,E01009580,19
2015,9,E01009532,E01009620,43
2015,9,E01009532,E01009635,14
2015,9,E01009532,E01009638,11
2015,9,E01009532,E01009642,179
2015,9,E01009535,E01009532,10
2015,9,E01009535,E01009536,10
2015,9,E01009535,E01009620,29
2015,9,E01009535,E01009635,10
2015,9,E01009535,E01009642,117
2015,9,E01009536,E01009532,20
2015,9,E01009536,E01009536,36
2015,9,E01009536,E01009543,57
2015,9,E01009536,E01009580,19
2015,9,E01009536,E01009617,20
2015,9,E01009536,E01009619,21
2015,9,E01009536,E01009620,139
2015,9,E01009536,E01009635,33
2015,9,E01009536,E01009638,34
2015,9,E01009536,E01009642,682
2015,9,E01009536,E01009718,13
2015,9,E01009537,E01009532,27
2015,9,E01009537,E01009536,22
2015,9,E01009537,E01009537,18
2015,9,E01009537,E01009539,11
2015,9,E01009537,E01009540,49
2015,9,E01009537,E01009543,33
2015,9,E01009537,E01009580,38
2015,9,E01009537,E01009619,14
2015,9,E01009537,E01009620,118
2015,9,E01009537,E01009635,25
2015,9,E01009537,E01009638,39
2015,9,E01009537,E01009642,507
2015,9,E01009538,E01009532,17
2015,9,E01009538,E01009536,48
2015,9,E01009538,E01009538,30
2015,9,E01009538,E01009539,13
2015,9,E01009538,E01009540,215
2015,9,E01009538,E01009542,16
2015,9,E01009538,E01009619,27
2015,9,E01009538,E01009620,90
2015,9,E01009538,E01009635,31
2015,9,E01009538,E01009638,11
2015,9,E01009538,E01009642,431
2015,9,E01009539,E01009539,20
2015,9,E01009539,E01009540,68
2015,9,E01009539,E01009542,12
2015,9,E01009539,E01009638,17
2015,9,E01009539,E01009642,36
2015,9,E01009540,E01009532,10
2015,9,E01009540,E01009536,12
2015,9,E01009540,E01009538,15
2015,9,E01009540,E01009540,10
2015,9,E01009540,E01009544,40
2015,9,E01009540,E01009548,12
2015,9,E01009540,E01009550,38
2015,9,E01009540,E01009574,15
2015,9,E01009540,E01009619,18
2015,9,E01009540,E01009620,39
2015,9,E01009540,E01009635,17
2015,9,E01009540,E01009638,129
2015,9,E01009540,E01009642,304
2015,9,E01009540,E01032527,25
2015,9,E01009541,E01009540,68
2015,9,E01009541,E01009542,11
2015,9,E01009542,E01009540,190
2015,9,E01009542,E01009544,42
2015,9,E01009542,E01009550,24
2015,9,E01009542,E01009574,30
2015,9,E01009542,E01009607,11
2015,9,E01009542,E01009638,111
2015,9,E01009542,E01009642,228
2015,9,E01009542,E01032530,12
2015,9,E01009543,E01009532,13
2015,9,E01009543,E01009536,16
2015,9,E01009543,E01009543,23
2015,9,E01009543,E01009580,56
2015,9,E01009543,E01009638,13
2015,9,E01009543,E01009642,104
2015,9,E01009543,E01009717,12
2015,9,E01009544,E01009544,32
2015,9,E01009544,E01009548,19
2015,9,E01009544,E01009550,47
2015,9,E01009544,E01009569,12
2015,9,E01009544,E01009574,34
2015,9,E01009544,E01009607,19
2015,9,E01009544,E01009638,228
2015,9,E01009544,E01009642,211
2015,9,E01009544,E01032535,13
2015,9,E01009548,E01009540,12
2015,9,E01009548,E01009548,115
2015,9,E01009548,E01009550,62
2015,9,E01009548,E01009556,10
2015,9,E01009548,E01009559,22
2015,9,E01009548,E01009572,14
2015,9,E01009548,E01009574,24
2015,9,E01009548,E01009577,11
2015,9,E01009548,E01009580,49
2015,9,E01009548,E01009635,29
2015,9,E01009548,E01009638,1142
2015,9,E01009548,E01009642,787
2015,9,E01009548,E01009658,14
2015,9,E01009548,E01009661,27
2015,9,E01009548,E01009710,12
2015,9,E01009548,E01032530,26
2015,9,E01009548,E01033058,11
2015,9,E01009549,E01009548,46
2015,9,E01009549,E01009549,13
2015,9,E01009549,E01009550,14
2015,9,E01009549,E01009580,31
2015,9,E01009549,E01009638,50
2015,9,E01009549,E01009642,567
2015,9,E01009550,E01009540,39
